title	date	journal	url	EMOBON_publication
Habitat traits and food availability determine the response of marine invertebrates to ocean acidification	2014	Global Change Biology	https://doi.org/10.1111/gcb.12478	No
Transgenerational effects alleviate severe fecundity loss during ocean acidification in a ubiquitous planktonic copepod	2015	Global Change Biology	https://doi.org/10.1111/gcb.12815	No
Acidification effects on biofouling communities: winners and losers	2015	Global Change Biology	https://doi.org/10.1111/gcb.12841	No
Responses of seagrass to anthropogenic and natural disturbances do not equally translate to its consumers	2015	Global Change Biology	https://doi.org/10.1111/gcb.13024	No
Biomineralization changes with food supply confer juvenile scallops (Argopecten purpuratus) resistance to ocean acidification	2016	Global Change Biology	https://doi.org/10.1111/gcb.13179	No
Effects of ocean acidification increase embryonic sensitivity to thermal extremes in Atlantic cod, Gadus morhua	2016	Global Change Biology	https://doi.org/10.1111/gcb.13527	No
Different habitats within a region contain evolutionary heritage from different epochs depending on the abiotic environment	2015	Global Ecology and Biogeography	https://doi.org/10.1111/geb.12408	No
Sexual signals and mating patterns in Syngnathidae	2011	Journal of Fish Biology	https://doi.org/10.1111/j.1095-8649.2011.02972.x	No
Effects of larval cryopreservation on subsequent development of the blue mussels, Mytilus galloprovincialis Lamarck	2011	Aquaculture Research	https://doi.org/10.1111/j.1365-2109.2010.02782.x	No
The first identification of molluscan Ecsit in the Pacific oyster, Crassostrea gigas, and its expression against bacterial challenge	2011	Aquaculture Research	https://doi.org/10.1111/j.1365-2109.2011.02910.x	No
Effects of increased tank bottom areas on cuttlefish (Sepia officinalis, L.) reproduction performance	2012	Aquaculture Research	https://doi.org/10.1111/j.1365-2109.2012.03106.x	No
Early weaning of cuttlefish (Sepia officinalis, L.) with frozen grass shrimp (Palaemonetes varians) from the first day after hatching	2012	Aquaculture Research	https://doi.org/10.1111/j.1365-2109.2012.03186.x	No
Fuel, fasting, fear: routine metabolic rate and food deprivation exert synergistic effects on risk-taking in individual juvenile European sea bass	2011	Journal of Animal Ecology	https://doi.org/10.1111/j.1365-2656.2011.01844.x	No
Linking the planktonic and benthic habitat: genetic structure of the marine diatom Skeletonema marinoi	2010	Molecular Ecology	https://doi.org/10.1111/j.1365-294x.2010.04841.x	No
How Prochlorococcus bacteria use nitrogen sparingly in their proteins	2010	Molecular Ecology	https://doi.org/10.1111/j.1365-294x.2010.04915.x	No
Spatially structured populations with a low level of cryptic diversity in European marine Gastrotricha	2012	Molecular Ecology	https://doi.org/10.1111/j.1365-294x.2011.05421.x	No
Turbidity Hampers Mate Choice in a Pipefish	2010	Ethology	https://doi.org/10.1111/j.1439-0310.2010.01787.x	No
Expression of Gla-rich protein (GRP) in newly developed cartilage-derived cell cultures from sturgeon (Acipenser naccarii)	2010	Journal of Applied Ichthyology	https://doi.org/10.1111/j.1439-0426.2010.01408.x	No
Fish bone-derived cell lines: an alternative in vitro cell system to study bone biology	2010	Journal of Applied Ichthyology	https://doi.org/10.1111/j.1439-0426.2010.01411.x	No
A timeline of pharyngeal endoskeletal condensation and differentiation in the shark, Scyliorhinus canicula, and the paddlefish, Polyodon spathula	2012	Journal of Applied Ichthyology	https://doi.org/10.1111/j.1439-0426.2012.01976.x	No
Inorganic nitrogen uptake and related enzymatic activity in the seagrass Zostera noltii	2010	Marine Ecology	https://doi.org/10.1111/j.1439-0485.2010.00378.x	No
Aggregational behavior of the blue mussels Mytilus edulis and Mytilus trossulus: a potential pre-zygotic reproductive isolation mechanism	2011	Marine Ecology	https://doi.org/10.1111/j.1439-0485.2011.00446.x	No
Partenskyella glossopodia (Chlorarachniophyceae) possesses a nucleomorph genome of approximately 1 Mbp	2011	Phycological Research	https://doi.org/10.1111/j.1440-1835.2011.00608.x	No
Wide genetic diversity of picoplanktonic green algae (Chloroplastida) in the Mediterranean Sea uncovered by a phylum‐biased PCR approach	2008	Environmental Microbiology	https://doi.org/10.1111/j.1462-2920.2008.01602.x	No
Ecological niche partitioning in the picoplanktonic green alga Micromonas pusilla: evidence from environmental surveys using phylogenetic probes	2008	Environmental Microbiology	https://doi.org/10.1111/j.1462-2920.2008.01673.x	No
Basin‐scale distribution patterns of photosynthetic picoeukaryotes along an Atlantic Meridional Transect	2011	Environmental Microbiology	https://doi.org/10.1111/j.1462-2920.2010.02403.x	No
Phosphate transporters in marine phytoplankton and their viruses: cross‐domain commonalities in viral‐host gene exchanges	2011	Environmental Microbiology	https://doi.org/10.1111/j.1462-2920.2011.02576.x	No
In situ survey of life cycle phases of the coccolithophore Emiliania huxleyi (Haptophyta)	2012	Environmental Microbiology	https://doi.org/10.1111/j.1462-2920.2012.02745.x	No
Specialists leave fewer descendants within a region than generalists	2012	Global Ecology and Biogeography	https://doi.org/10.1111/j.1466-8238.2012.00792.x	No
A sequence‐tagged genetic map for the brown alga Ectocarpus siliculosus provides large‐scale assembly of the genome sequence	2010	New Phytologist	https://doi.org/10.1111/j.1469-8137.2010.03273.x	No
DNA BARCODING OF CHLORARACHNIOPHYTES USING NUCLEOMORPH ITS SEQUENCES1	2010	Journal of Phycology	https://doi.org/10.1111/j.1529-8817.2010.00851.x	No
PHYLOGEOGRAPHIC PATTERNS INDICATE TRANSATLANTIC MIGRATION FROM EUROPE TO NORTH AMERICA IN THE RED SEAWEED CHONDRUS CRISPUS (GIGARTINALES, RHODOPHYTA)1	2010	Journal of Phycology	https://doi.org/10.1111/j.1529-8817.2010.00877.x	No
CHARACTERIZATION OF THE PARMALES: MUCH MORE THAN THE RESOLUTION OF A TAXONOMIC ENIGMA	2011	Journal of Phycology	https://doi.org/10.1111/j.1529-8817.2010.00951.x	No
GENETIC POPULATION STRUCTURE AND MATING SYSTEM IN CHONDRUS CRISPUS (RHODOPHYTA)1	2011	Journal of Phycology	https://doi.org/10.1111/j.1529-8817.2011.00995.x	No
TRANSCRIPTOME ANALYSES REVEAL DIFFERENTIAL GENE EXPRESSION PATTERNS BETWEEN THE LIFE-CYCLE STAGES OF EMILIANIA HUXLEYI (HAPTOPHYTA) AND REFLECT SPECIALIZATION TO DIFFERENT ECOLOGICAL NICHES1	2011	Journal of Phycology	https://doi.org/10.1111/j.1529-8817.2011.01014.x	No
New evidence for morphological and genetic variation in the cosmopolitan coccolithophore Emiliania huxleyi (Prymnesiophyceae) from the COX1b‐ATP4 genes 1	2011	Journal of Phycology	https://doi.org/10.1111/j.1529-8817.2011.01053.x	No
Mixotrophy in the Newly Described Phototrophic Dinoflagellate Woloszynskia cincta from Western Korean Waters: Feeding Mechanism, Prey Species and Effect of Prey Concentration	2011	Journal of Eukaryotic Microbiology	https://doi.org/10.1111/j.1550-7408.2011.00531.x	No
Whole-genome amplification (WGA) of marine photosynthetic eukaryote populations	2011	FEMS Microbiology Ecology	https://doi.org/10.1111/j.1574-6941.2011.01072.x	No
The diversity of small eukaryotic phytoplankton (≤3 μm) in marine ecosystems	2008	FEMS Microbiology Reviews	https://doi.org/10.1111/j.1574-6976.2008.00121.x	No
Substitutes for grazing in semi‐natural grasslands – do mowing or mulching represent valuable alternatives to maintain vegetation structure?	2009	Journal of Vegetation Science	https://doi.org/10.1111/j.1654-1103.2009.01106.x	No
Assessing species and community functional responses to environmental gradients: which multivariate methods?	2012	Journal of Vegetation Science	https://doi.org/10.1111/j.1654-1103.2012.01402.x	No
Nitrogen starvation induces extensive changes in the redox proteome of Prochlorococcus sp. strain SS120	2012	Environmental Microbiology Reports	https://doi.org/10.1111/j.1758-2229.2012.00329.x	No
Proceedings of the Third International Workshop on the “Biology of Fish Gametes” Budapest, Hungary, 7-9 September 2011	2012	Journal of Applied Ichthyology	https://doi.org/10.1111/jai.12075	No
Spatiotemporal expression and retinoic acid regulation of bone morphogenetic proteins 2, 4 and 16 in Senegalese sole	2014	Journal of Applied Ichthyology	https://doi.org/10.1111/jai.12539	No
Mate competition and resource competition are inter‐related in sexual selection	2014	Journal of Evolutionary Biology	https://doi.org/10.1111/jeb.12314	No
Deep‐branching Novel Lineages and High Diversity of Haptophytes in the Skagerrak (Norway) Uncovered by 454 Pyrosequencing	2014	Journal of Eukaryotic Microbiology	https://doi.org/10.1111/jeu.12157	No
Corrigendum to ″Schmidingerothrix salinarum nov. spec. is the Molecular Sister of the Large Oxytrichid Clade (Ciliophora, Hypotricha) by Foissner et al. 2014″	2017	Journal of Eukaryotic Microbiology	https://doi.org/10.1111/jeu.12481	No
A new species of Gobius (Perciformes: Gobiidae) from the Mediterranean Sea and the redescription of Gobius bucchichi	2016	Journal of Fish Biology	https://doi.org/10.1111/jfb.12883	No
First isolation of Vibrio tapetis and an atypical strain of Aeromonas salmonicida from skin ulcerations in common dab (Limanda limanda) in the North Sea	2017	Journal of Fish Diseases	https://doi.org/10.1111/jfd.12729	No
First report of lesions resembling red mark syndrome observed in wild‐caught common dab (Limanda limanda)	2019	Journal of Fish Diseases	https://doi.org/10.1111/jfd.13104	No
Global diversity of two widespread, colony‐forming diatoms of the marine plankton, Chaetoceros socialis (syn. C. radians) and Chaetoceros gelidus sp. nov.	2013	Journal of Phycology	https://doi.org/10.1111/jpy.12121	No
Genetic delineation between and within the widespread coccolithophore morpho‐species Emiliania huxleyi and Gephyrocapsa oceanica (Haptophyta)	2014	Journal of Phycology	https://doi.org/10.1111/jpy.12147	No
Brandtodinium gen. nov. and B. nutricula comb. nov. (Dinophyceae), a dinoflagellate commonly found in symbiosis with polycystine radiolarians	2014	Journal of Phycology	https://doi.org/10.1111/jpy.12174	No
Transcriptomic Insights into the Life History of Bolidophytes, the Sister Lineage to Diatoms	2014	Journal of Phycology	https://doi.org/10.1111/jpy.12222	No
Molecular evidence for the coexistence of two sibling species in Pylaiella littoralis (Ectocarpales, Phaeophyceae) along the Brittany coast	2015	Journal of Phycology	https://doi.org/10.1111/jpy.12291	No
Photosynthetic pigments of oceanic Chlorophyta belonging to prasinophytes clade VII	2016	Journal of Phycology	https://doi.org/10.1111/jpy.12376	No
Pseudo‐nitzschia arctica sp. nov., a new cold‐water cryptic Pseudo‐nitzschia species within the P. pseudodelicatissima complex	2016	Journal of Phycology	https://doi.org/10.1111/jpy.12395	No
Paradoxical effects of temperature and solar irradiance on the photodegradation state of killed phytoplankton	2016	Journal of Phycology	https://doi.org/10.1111/jpy.12410	No
Species delimitation and phylogeographic analyses in the Ectocarpus subgroup siliculosi (Ectocarpales, Phaeophyceae)	2016	Journal of Phycology	https://doi.org/10.1111/jpy.12452	No
Morphological and genetic diversity of Beaufort Sea diatoms with high contributions from the Chaetoceros neogracilis species complex	2016	Journal of Phycology	https://doi.org/10.1111/jpy.12489	No
Improvement of phytoplankton culture isolation using single cell sorting by flow cytometry	2017	Journal of Phycology	https://doi.org/10.1111/jpy.12495	No
Comparative DNA sequence analyses of Pyramimonas parkeae (Prasinophyceae) chloroplast genomes	2017	Journal of Phycology	https://doi.org/10.1111/jpy.12515	No
Two new species in the Chaetoceros socialis complex (Bacillariophyta): C. sporotruncatus and C. dichatoensis, and characterization of its relatives, C. radicans and C. cinctus 	2017	Journal of Phycology	https://doi.org/10.1111/jpy.12554	No
Beneath the hairy look: the hidden reproductive diversity of the Gibsmithia hawaiiensis complex (Dumontiaceae, Rhodophyta)	2017	Journal of Phycology	https://doi.org/10.1111/jpy.12593	No
Ontogenetic analysis of siliceous cell wall formation in Triparma laevis f. inornata (Parmales, Stramenopiles)	2018	Journal of Phycology	https://doi.org/10.1111/jpy.12800	No
Effects of elevated CO2 on growth, calcification, and spectral dependence of photoinhibition in the coccolithophore Emiliania huxleyi (Prymnesiophyceae)1	2019	Journal of Phycology	https://doi.org/10.1111/jpy.12885	No
Retinoic acid influences antero‐posterior positioning of peptidergic neurons in the planula larva of the hydrozoan Clava multicornis	2013	Marine Ecology	https://doi.org/10.1111/maec.12032	No
Long-term demographic and reproductive trends in Ciona intestinalis sp. A	2014	Marine Ecology	https://doi.org/10.1111/maec.12125	No
Centropages typicus (Crustacea, Copepoda) reacts to volatile compounds produced by planktonic algae	2015	Marine Ecology	https://doi.org/10.1111/maec.12254	No
Diversity patterns of uncultured Haptophytes unravelled by pyrosequencing in Naples Bay	2012	Molecular Ecology	https://doi.org/10.1111/mec.12108	No
Intergametophytic selfing and microgeographic genetic structure shape populations of the intertidal red seaweed Chondrus crispus	2013	Molecular Ecology	https://doi.org/10.1111/mec.12191	No
Investigating a possible role for the bacterial signal molecules N‐acylhomoserine lactones in Balanus improvisus cyprid settlement	2013	Molecular Ecology	https://doi.org/10.1111/mec.12273	No
Spatiotemporal changes in the genetic diversity of harmful algal blooms caused by the toxic dinoflagellate Alexandrium minutum	2014	Molecular Ecology	https://doi.org/10.1111/mec.12617	No
Seasonal diversity and dynamics of haptophytes in the Skagerrak, Norway, explored by high‐throughput sequencing	2015	Molecular Ecology	https://doi.org/10.1111/mec.13160	No
Getting specific: making taxonomic and ecological sense of large sequencing data sets	2015	Molecular Ecology	https://doi.org/10.1111/mec.13210	No
The molecular evolution of spiggin nesting glue in sticklebacks	2015	Molecular Ecology	https://doi.org/10.1111/mec.13317	No
Influence of the larval phase on connectivity: strong differences in the genetic structure of brooders and broadcasters in the Ophioderma longicauda species complex	2015	Molecular Ecology	https://doi.org/10.1111/mec.13456	No
Transcriptomic profiling of Alexandrium fundyense during physical interaction with or exposure to chemical signals from the parasite Amoebophrya	2016	Molecular Ecology	https://doi.org/10.1111/mec.13566	No
Positive selection on sperm ion channels in a brooding brittle star: consequence of life‐history traits evolution	2017	Molecular Ecology	https://doi.org/10.1111/mec.14024	No
Analysis of the genomic basis of functional diversity in dinoflagellates using a transcriptome-based sequence similarity network	2018	Molecular Ecology	https://doi.org/10.1111/mec.14579	No
Non‐cell autonomous regulation of life cycle transitions in the model brown alga Ectocarpus	2012	New Phytologist	https://doi.org/10.1111/nph.12007	No
The requirement for calcification differs between ecologically important coccolithophore species	2018	New Phytologist	https://doi.org/10.1111/nph.15272	No
Unveiling membrane thermoregulation strategies in marine picocyanobacteria	2019	New Phytologist	https://doi.org/10.1111/nph.16239	No
Importance of mixotrophic bacterivory can be predicted by light and loss rates	2016	Oikos	https://doi.org/10.1111/oik.03539	No
Developmental and comparative transcriptomic identification of iridophore contribution to white barring in clownfish	2019	Pigment Cell  Melanoma Research	https://doi.org/10.1111/pcmr.12766	No
Photoinhibition in marine picocyanobacteria	2017	Physiologia Plantarum	https://doi.org/10.1111/ppl.12571	No
Description of ten new Lobophora species from the Bismarck Sea (Papua New Guinea)	2019	Phycological Research	https://doi.org/10.1111/pre.12372	No
Efficient gene targeting and removal of foreign DNA by homologous recombination in the picoeukaryote Ostreococcus	2014	The Plant Journal	https://doi.org/10.1111/tpj.12530	No
Fast and cloning-free CRISPR/Cas9-mediated genomic editing in mammalian cells	2019	Traffic	https://doi.org/10.1111/tra.12696	No
The tag-along friendship: epibiotic protozoans and syllid polychaetes. Implications for the taxonomy of Syllidae (Annelida), and description of three new species of Rhabdostyla and Cothurnia (Ciliophora, Peritrichia)	2014	Zoological Journal of the Linnean Society	https://doi.org/10.1111/zoj.12168	No
Straightening the striped chaos: systematics and evolution of Trypanosyllis and the case of its pseudocryptic type species Trypanosyllis krohnii (Annelida, Syllidae)	2017	Zoological Journal of the Linnean Society	https://doi.org/10.1111/zoj.12443	No
The tag-along friendship: epibiotic protozoans and syllid polychaetes. Implications for the taxonomy of Syllidae (Annelida), and description of three new species of Rhabdostyla and Cothurnia (Ciliophora, Peritrichia)	2014	Zoological Journal of the Linnean Society	https://doi.org/10.1111/zoj12168	No
Molecular lineage diversity and inter‐oceanic biogeographical history in Hiatella (Mollusca, Bivalvia)	2015	Zoologica Scripta	https://doi.org/10.1111/zsc.12105	No
Molecular support for morphology‐based family‐rank taxa: The contrasting cases of two families of Proseriata (Platyhelminthes)	2017	Zoologica Scripta	https://doi.org/10.1111/zsc.12251	No
Oyster Electrophysiology: Electrocardiogram Signal Recognition and Interpretation	2015	The Open Access Journal of Science and Technology	https://doi.org/10.11131/2015/101127	No
Effects of ocean acidification on marine dissolved organic matter are not detectable over the succession of phytoplankton blooms	2015	Science Advances	https://doi.org/10.1126/sciadv.1500531	No
Population genomics of picophytoplankton unveils novel chromosome hypervariability	2017	Science Advances	https://doi.org/10.1126/sciadv.1700239	No
Endocytosis-mediated siderophore uptake as a strategy for Fe acquisition in diatoms	2018	Science Advances	https://doi.org/10.1126/sciadv.aar4536	No
Green Evolution and Dynamic Adaptations Revealed by Genomes of the Marine Picoeukaryotes Micromonas	2009	Science	https://doi.org/10.1126/science.1167222	No
New data on the Polyplacophora of Madagascar (Western Indian Ocean) (Mollusca: Polyplacophora)	2010	Archiv für Molluskenkunde International Journal of Malacology	https://doi.org/10.1127/arch.moll/1869-0963/139/035-043	No
Coccolithovirus-Emiliania huxleyi dynamics: an introduction to the coccolithovirocell	2015	Perspectives in Phycology	https://doi.org/10.1127/pip/2015/0032	No
Diversity and distribution of haptophytes revealed by environmental sequencing and metabarcoding – a review	2016	Perspectives in Phycology	https://doi.org/10.1127/pip/2016/0052	No
Multiple independent losses of photosynthesis in algae	2019	Perspectives in Phycology	https://doi.org/10.1127/pip/2019/0088	No
Unveiling of the Diversity of Prasinoviruses (Phycodnaviridae) in Marine Samples by Using High-Throughput Sequencing Analyses of PCR-Amplified DNA Polymerase and Major Capsid Protein Genes	2014	Applied and Environmental Microbiology	https://doi.org/10.1128/aem.00123-14	No
Identification and Characterization of a Halotolerant, Cold-Active Marine Endo-β-1,4-Glucanase by Using Functional Metagenomics of Seaweed-Associated Microbiota	2014	Applied and Environmental Microbiology	https://doi.org/10.1128/aem.01194-14	No
Stark Contrast in Denitrification and Anammox across the Deep Norwegian Trench in the Skagerrak	2013	Applied and Environmental Microbiology	https://doi.org/10.1128/aem.01970-13	No
Geographic Impact on Genomic Divergence as Revealed by Comparison of Nine Citromicrobial Genomes	2016	Applied and Environmental Microbiology	https://doi.org/10.1128/aem.02495-16	No
Abundance and Biogeography of Picoprasinophyte Ecotypes and Other Phytoplankton in the Eastern North Pacific Ocean	2016	Applied and Environmental Microbiology	https://doi.org/10.1128/aem.02730-15	No
Light-Dependent Transcriptional Regulation of Genes of Biogeochemical Interest in the Diploid and Haploid Life Cycle Stages of Emiliania huxleyi	2009	Applied and Environmental Microbiology	https://doi.org/10.1128/aem.02737-08	No
Marine Prasinovirus Genomes Show Low Evolutionary Divergence and Acquisition of Protein Metabolism Genes by Horizontal Gene Transfer	2010	Journal of Virology	https://doi.org/10.1128/jvi.01123-10	No
Prasinovirus Attack of Ostreococcus Is Furtive by Day but Savage by Night	2018	Journal of Virology	https://doi.org/10.1128/jvi.01703-17	No
Ecological Genomics of Marine Picocyanobacteria	2009	Microbiology and Molecular Biology Reviews	https://doi.org/10.1128/mmbr.00035-08	No
Draft Genome Sequences of Three Novel Staphylococcus arlettae Strains Isolated from a Disused Biological Safety Cabinet	2018	Microbiology Resource Announcements	https://doi.org/10.1128/mra.01012-18	No
Quantitative Proteomics Shows Extensive Remodeling Induced by Nitrogen Limitation in Prochlorococcus marinus SS120	2017	mSystems	https://doi.org/10.1128/msystems.00008-17	No
THE IMPACT OF TERRIGENOUS IRON GRADIENTS ON CHROMATIC ACCLIMATION OF MARINE CYANOBACTERIA	2018	Geological Society of America Abstracts with Programs	https://doi.org/10.1130/abs/2018am-317867	No
Classification of Marine Big Data	2019	Marine Big Data	https://doi.org/10.1142/9789811202490_0003	No
Contributions of Developmental Studies in the Dogfish Scyliorhinus canicula to the Brain Anatomy of Elasmobranchs: Insights on the Basal Ganglia	2012	Brain, Behavior and Evolution	https://doi.org/10.1159/000339871	No
Development of the Terminal Nerve System in the Shark Scyliorhinus canicula	2014	Brain, Behavior and Evolution	https://doi.org/10.1159/000367839	No
Meiofaunal cryptic species challenge species delimitation: the case of the Monocelis lineata (Platyhelminthes: Proseriata) species complex	2016	Contributions to Zoology	https://doi.org/10.1163/18759866-08502001	No
DNA barcoding allows the accurate assessment of European maerl diversity: a Proof-of-Concept study	2014	Phytotaxa	https://doi.org/10.11646/phytotaxa.190.1.12	No
First assessment of the diversity of coralline species forming maerl and rhodoliths in Guadeloupe, Caribbean using an integrative systematic approach	2014	Phytotaxa	https://doi.org/10.11646/phytotaxa.190.1.13	No
Nongeniculate coralline red algae (Rhodophyta: Corallinales) in coral reefs from Northeastern Brazil and a description of Neogoniolithon atlanticum sp. nov.	2014	Phytotaxa	https://doi.org/10.11646/phytotaxa.190.1.17	No
Multilocus phylogeny reveals Gibsmithia hawaiiensis (Dumontiaceae, Rhodophyta) to be a species complex from the Indo-Pacific, with the proposal of G. eilatensis sp. nov.	2016	Phytotaxa	https://doi.org/10.11646/phytotaxa.277.1.1	No
The planktonic diatom genus Chaetoceros Ehrenberg (Bacillariophyta) from the Adriatic Sea	2017	Phytotaxa	https://doi.org/10.11646/phytotaxa.314.1.1	No
New species of Acoela from the Mediterranean, the Red Sea, and the South Pacific	2011	Zootaxa	https://doi.org/10.11646/zootaxa.2867.1.1	No
Four new species of Acoela from Chile	2013	Zootaxa	https://doi.org/10.11646/zootaxa.3736.5.3	No
A new genus with six new species of Typhlopolycystidinae Evdonin, 1977 (Platyhelminthes, Kalyptorhynchia, Polycystididae)	2014	Zootaxa	https://doi.org/10.11646/zootaxa.3755.3.4	No
Marine Macrostomorpha (Platyhelminthes, Rhabditophora) from the Algarve (Southern Portugal)	2014	Zootaxa	https://doi.org/10.11646/zootaxa.3872.5.8	No
New Acotylea (Polycladida, Platyhelminthes) from the east coast of the North Atlantic Ocean with special mention of the Iberian littoral	2015	Zootaxa	https://doi.org/10.11646/zootaxa.4039.1.7	No
On the genus Gallorhynchus Schockaert amp; Brunet, 1971 (Platyhelminthes, Kalyptorhynchia, Polycystididae) with the description of four new species	2017	Zootaxa	https://doi.org/10.11646/zootaxa.4227.1.3	No
Four new species of the genus Paraustrorhynchus (Rhabdocoela: Kalyptorhynchia: Polycystididae)	2019	Zootaxa	https://doi.org/10.11646/zootaxa.4550.3.4	No
Schizorhynchia (Platyhelminthes, Rhabdocoela) from eastern Cuba, with the description of fifteen new species	2019	Zootaxa	https://doi.org/10.11646/zootaxa.4646.1.1	No
Coelogynopora schockaerti n. sp. (Proseriata: Coelogynoporidae), a remnant of a platyhelminth coldwater fauna in the northwestern Mediterranean?	2019	Zootaxa	https://doi.org/10.11646/zootaxa.4686.3.6	No
xCELLanalyzer: A Framework for the Analysis of Cellular Impedance Measurements for Mode of Action Discovery	2019	SLAS Discovery	https://doi.org/10.1177/2472555218819459	No
p3d – Python module for structural bioinformatics	2009	BMC Bioinformatics	https://doi.org/10.1186/1471-2105-10-258	No
A phylogenetic mosaic plastid proteome and unusual plastid-targeting signals in the green-colored dinoflagellate Lepidodinium chlorophorum	2010	BMC Evolutionary Biology	https://doi.org/10.1186/1471-2148-10-191	No
Cophylogenetic interactions between marine viruses and eukaryotic picophytoplankton	2014	BMC Evolutionary Biology	https://doi.org/10.1186/1471-2148-14-59	No
High opsin diversity in a non-visual infaunal brittle star	2014	BMC Genomics	https://doi.org/10.1186/1471-2164-15-1035	No
Diverse molecular signatures for ribosomally ‘active’ Perkinsea in marine sediments	2014	BMC Microbiology	https://doi.org/10.1186/1471-2180-14-110	No
Intact cluster and chordate-like expression of ParaHox genes in a sea star	2013	BMC Biology	https://doi.org/10.1186/1741-7007-11-68	No
A complete three-dimensional reconstruction of the myoanatomy of Loricifera: comparative morphology of an adult and a Higgins larva stage	2013	Frontiers in Zoology	https://doi.org/10.1186/1742-9994-10-19	No
Comparative myoanatomy of Echinoderes (Kinorhyncha): a comprehensive investigation by CLSM and 3D reconstruction	2014	Frontiers in Zoology	https://doi.org/10.1186/1742-9994-11-31	No
Chloroplast incorporation and long-term photosynthetic performance through the life cycle in laboratory cultures of Elysia timida (Sacoglossa, Heterobranchia)	2014	Frontiers in Zoology	https://doi.org/10.1186/1742-9994-11-5	No
A new sensory organ in “primitive” molluscs (Polyplacophora: Lepidopleurida), and its context in the nervous system of chitons	2014	Frontiers in Zoology	https://doi.org/10.1186/1742-9994-11-7	No
Implementation of two high through-put techniques in a novel application: detecting point mutations in large EMS mutated plant populations	2009	Plant Methods	https://doi.org/10.1186/1746-4811-5-13	No
Antibodies against conserved amidated neuropeptide epitopes enrich the comparative neurobiology toolbox	2012	EvoDevo	https://doi.org/10.1186/2041-9139-3-23	No
Transcriptome analysis of functional differentiation between haploid and diploid cells of Emiliania huxleyi, a globally significant photosynthetic calcifying cell	2009	Genome Biology	https://doi.org/10.1186/gb-2009-10-10-r114	No
Digital expression profiling of novel diatom transcripts provides insight into their biological functions	2010	Genome Biology	https://doi.org/10.1186/gb-2010-11-8-r85	No
Muscular anatomy of an entoproct creeping-type larva reveals extraordinary high complexity and potential shared characters with mollusks	2015	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-015-0394-1	No
Unexpected co-linearity of Hox gene expression in an aculiferan mollusk	2015	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-015-0414-1	No
Ancestral role of Pax2/5/8 in molluscan brain and multimodal sensory system development	2015	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-015-0505-z	No
Detailed reconstruction of the nervous and muscular system of Lobatocerebridae with an evaluation of its annelid affinity	2015	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-015-0531-x	No
Surprisingly rich repertoire of Wnt genes in the demosponge Halisarca dujardini	2016	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-016-0700-6	No
Comparative analyses of glycerotoxin expression unveil a novel structural organization of the bloodworm venom system	2017	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-017-0904-4	No
Rare coral under the genomic microscope: timing and relationships among Hawaiian Montipora	2019	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-019-1476-2	No
Comparative myoanatomy of Tardigrada: new insights from the heterotardigrades Actinarctus doryphorus (Tanarctidae) and Echiniscoides sigismundi (Echiniscoididae)	2019	BMC Evolutionary Biology	https://doi.org/10.1186/s12862-019-1527-8	No
Comparative transcriptomics enlarges the toolkit of known developmental genes in mollusks	2016	BMC Genomics	https://doi.org/10.1186/s12864-016-3080-9	No
A-GAME: improving the assembly of pooled functional metagenomics sequence data	2018	BMC Genomics	https://doi.org/10.1186/s12864-017-4369-z	No
A metabarcoding framework for facilitated survey of endolithic phototrophs with tufA	2016	BMC Ecology	https://doi.org/10.1186/s12898-016-0068-x	No
The study of Priapulus caudatus reveals conserved molecular patterning underlying different gut morphogenesis in the Ecdysozoa	2015	BMC Biology	https://doi.org/10.1186/s12915-015-0139-z	No
Ontogenetic and phylogenetic simplification during white stripe evolution in clownfishes	2018	BMC Biology	https://doi.org/10.1186/s12915-018-0559-7	No
Comparative localization of serotonin-like immunoreactive cells in Thaliacea informs tunicate phylogeny	2016	Frontiers in Zoology	https://doi.org/10.1186/s12983-016-0177-6	No
Developmental transcriptomics of the brittle star Amphiura filiformis reveals gene regulatory network rewiring in echinoderm larval skeleton evolution	2018	Genome Biology	https://doi.org/10.1186/s13059-018-1402-8	No
EMBLmyGFF3: a converter facilitating genome annotation submission to European Nucleotide Archive	2018	BMC Research Notes	https://doi.org/10.1186/s13104-018-3686-x	No
The ParaHox gene Gsx patterns the apical organ and central nervous system but not the foregut in scaphopod and cephalopod mollusks	2015	EvoDevo	https://doi.org/10.1186/s13227-015-0037-z	No
Large-scale gene expression study in the ophiuroid Amphiura filiformis provides insights into evolution of gene regulatory networks	2016	EvoDevo	https://doi.org/10.1186/s13227-015-0039-x	No
Evolutionary loss of melanogenesis in the tunicate Molgula occulta	2017	EvoDevo	https://doi.org/10.1186/s13227-017-0074-x	No
Modular co-option of cardiopharyngeal genes during non-embryonic myogenesis	2019	EvoDevo	https://doi.org/10.1186/s13227-019-0116-7	No
Remnants of ancestral larval eyes in an eyeless mollusk? Molecular characterization of photoreceptors in the scaphopod Antalis entalis	2019	EvoDevo	https://doi.org/10.1186/s13227-019-0140-7	No
